id_tramite,nombre_tramite,organo_rector,fecha_publicacion_produccion,marca_arancelado,link_de_acceso,validador_identidad
1586,Información sobre Prestadores de Comunicaciones,Jefatura de Gabinete de Ministros,2017-12-07,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1586,"Mi argentina,AFIP"
1588,"Análisis y Registro de Precios, Planes y/o Promociones de Prestadores",Jefatura de Gabinete de Ministros,2017-12-07,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1588,"Mi argentina,AFIP"
1593,Registro de Productoras y Agencias,Jefatura de Gabinete de Ministros,2017-12-07,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1593,"Mi argentina,AFIP"
1594,Devolución Depósitos en Garantías,Jefatura de Gabinete de Ministros,2017-12-07,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1594,"Mi argentina,AFIP"
1595,Licencias y Autorización Audiovisuales - Licencias de Servicios Audiovisuales,Jefatura de Gabinete de Ministros,2017-12-07,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1595,"Mi argentina,AFIP"
1596,Devolución Pliegos,Jefatura de Gabinete de Ministros,2017-12-07,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1596,"Mi argentina,AFIP"
1597,Recursos ante ENACOM,Jefatura de Gabinete de Ministros,2017-12-07,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1597,"Mi argentina,AFIP"
1598,Certificados de Operadores - Solicitud de Duplicado de Credencial de Operador de Telecomunicaciones,Jefatura de Gabinete de Ministros,2017-12-07,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1598,"Mi argentina,AFIP"
1599,Certificados de Operadores - Otorgamiento Certificado Operador de Telecomunicaciones (primer certificado),Jefatura de Gabinete de Ministros,2017-12-07,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1599,"Mi argentina,AFIP"
1600,Asignación de Recursos de Telecomunicaciones,Jefatura de Gabinete de Ministros,2017-12-07,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1600,"Mi argentina,AFIP"
1601,Certificados de Operadores - Renovación y/o Rehabilitación del Certificado de Operador de Telecomunicaciones,Jefatura de Gabinete de Ministros,2017-12-07,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1601,"Mi argentina,AFIP"
1602,Homologaciones - HERTZ,Jefatura de Gabinete de Ministros,2017-12-07,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1602,"Mi argentina,AFIP"
1603,Servicios Postales - ENACOM,Jefatura de Gabinete de Ministros,2017-12-07,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1603,"Mi argentina,AFIP"
1604,Presentación DDJJ de cumplimiento de cuota de pantalla,Jefatura de Gabinete de Ministros,2017-12-11,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1604,"Mi argentina,AFIP"
1611,Consulta sobre residuos peligrosos,Jefatura de Gabinete de Ministros,2017-12-12,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1611,"Mi argentina,AFIP"
1612,Fondo Semilla – Rendición,Ministerio de Economía,2017-12-13,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1612,"Mi argentina,AFIP"
1616,Declaración Jurada de Beneficiario Final y Grupo,Ministerio de Economía,2017-12-14,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1616,"Mi argentina,AFIP"
1617,Auspicios oficiales,Ministerio de Economía,2017-12-15,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1617,"Mi argentina,AFIP"
1618,"Ferias, Exposiciones y Congresos Internacionales",Ministerio de Economía,2017-12-15,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1618,"Mi argentina,AFIP"
1619,Presentación del listado de beneficiarios para Convenios en Ejecución,Ministerio de Economía,2017-12-15,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1619,"Mi argentina,AFIP"
1625,Prueba adm prd pago postcaratulacion,Jefatura de Gabinete de Ministros,2017-12-19,ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1625,"Mi argentina,AFIP"
1626,Actualización de Alta en REX,Ministerio de Economía,2017-12-20,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1626,"Mi argentina,AFIP"
1628,Solicitud de Donación de Bienes Muebles a la ADIFSE,Ministerio de Economía,2017-12-21,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1628,"Mi argentina,AFIP"
1629,Solicitud de Redeterminación de Precios de Bienes y Servicios a la ADIFSE,Ministerio de Economía,2017-12-21,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1629,"Mi argentina,AFIP"
1630,Despachos de Aduana para RISE,Ministerio de Economía,2017-12-21,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1630,"Mi argentina,AFIP"
1631,Inscripción a PyMES D,Ministerio de Economía,2017-12-21,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1631,"Mi argentina,AFIP"
1632,Solicitud de Anticipo Financiero de Obra,Ministerio de Economía,2017-12-21,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1632,"Mi argentina,AFIP"
1633,Solicitud de Evaluación SIED,Ministerio de Capital Humano,2017-12-22,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1633,"Mi argentina,AFIP"
1634,"Presentación Volúmenes y Precios Hidrocarburos, GLP y Prod Intermedios",Ministerio de Economía,2017-12-22,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1634,"Mi argentina,AFIP"
1636,Habilitación de Locales Vacunatorios,Ministerio de Salud,2017-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1636,"Mi argentina,AFIP"
1637,Habilitación para laboratorio de análisis clínicos,Ministerio de Salud,2017-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1637,"Mi argentina,AFIP"
1638,Habilitación para locales Ortopédicos,Ministerio de Salud,2017-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1638,"Mi argentina,AFIP"
1639,Habilitación de Establecimiento Farmacéutico,Ministerio de Salud,2017-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1639,"Mi argentina,AFIP"
1640,Habilitación de Droguerías,Ministerio de Salud,2017-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1640,"Mi argentina,AFIP"
1641,Habilitación de Herboristería,Ministerio de Salud,2017-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1641,"Mi argentina,AFIP"
1642,"Cambio interino de la Dirección Técnica de un Establecimiento Farmacéutico, Herbostería o Biomédico",Ministerio de Salud,2017-12-26,ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1642,"Mi argentina,AFIP"
1643,"Cierre voluntario y definitivo de un Establecimiento Farmacéutico, Droguería, Herboristeria o Biomedico",Ministerio de Salud,2017-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1643,"Mi argentina,AFIP"
1644,Pedidos de infraestructura y equipamiento mobiliario de escuelas,Ministerio de Capital Humano,2017-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1644,"Mi argentina,AFIP"
1645,Habilitación de Ópticas,Ministerio de Salud,2017-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1645,"Mi argentina,AFIP"
1646,Certificado de Libre Regencia y/o Actuación Profesional,Ministerio de Salud,2017-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1646,"Mi argentina,AFIP"
1647,Inscripción al Registro Fitosanitario Algodonero,Ministerio de Economía,2017-12-27,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1647,"Mi argentina,AFIP"
1648,Renovación en el Registro Fitosanitario Algodonero,Ministerio de Economía,2017-12-27,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1648,"Mi argentina,AFIP"
1651,Evaluación de casos especiales para la certificación de importación y/o exportación (solicitudes de excepción),Ministerio de Economía,2018-01-03,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1651,"Mi argentina,AFIP"
1653,Inscripción al Registro de Proveedores de Energías Renovables,Ministerio de Economía,2018-01-04,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1653,"Mi argentina,AFIP"
1654,Actualización al Registro de Proveedores de Energías Renovables,Ministerio de Economía,2018-01-04,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1654,"Mi argentina,AFIP"
1656,Solicitud de Eximición de Turnos para Farmacias,Ministerio de Salud,2018-01-04,ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1656,"Mi argentina,AFIP"
1657,"Cierre Temporario de un Establecimiento Farmacéutico, Droguería, Herboristería o Comercializador de Productos Biomédicos",Ministerio de Salud,2018-01-04,ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1657,"Mi argentina,AFIP"
1658,Habilitación del servicio de farmacia y/o esterilización hospitalaria,Ministerio de Salud,2018-01-04,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1658,"Mi argentina,AFIP"
1659,"Habilitación de Distribuidora de productos Biomédicos, Estériles, Descartables según Resolución N° 255/94",Ministerio de Salud,2018-01-04,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1659,"Mi argentina,AFIP"
1660,Denuncia de Robo de Medicamentos o Documentación,Ministerio de Salud,2018-01-04,ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1660,"Mi argentina,AFIP"
1662,Alta de acceso al servicio AUTENTICAR,Jefatura de Gabinete de Ministros,2018-01-04,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1662,"Mi argentina,AFIP"
1664,Transferencia de Fondo de Comercio de un Establecimiento Farmacéutico,Ministerio de Salud,2018-01-04,ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1664,"Mi argentina,AFIP"
1667,Habilitación de Consultorio de Salud Mental,Ministerio de Salud,2018-01-04,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1667,"Mi argentina,AFIP"
1668,Solicitud de permiso de uso para cruces de vías y tendido paralelo,Ministerio de Economía,2018-01-05,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1668,"Mi argentina,AFIP"
1669,Presentación nuevo proyecto de GLP,Ministerio de Economía,2018-01-05,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1669,"Mi argentina,AFIP"
1670,Importación Protocolos de Emergencia Médica de Instituciones Sanitarias,Ministerio de Salud,2018-01-05,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1670,"Mi argentina,AFIP"
1671,Planes de acción para el área técnica de GLP,Ministerio de Economía,2018-01-05,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1671,"Mi argentina,AFIP"
1672,Autorizaciones generales en el área técnica de GLP,Ministerio de Economía,2018-01-05,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1672,"Mi argentina,AFIP"
1673,Modificación de Proyecto de GLP,Ministerio de Economía,2018-01-05,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1673,"Mi argentina,AFIP"
1674,Certificados de aprobación de proyectos y modificaciones / Prototipos / Matrículas Etc. (Área técnica de GLP),Ministerio de Economía,2018-01-05,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1674,"Mi argentina,AFIP"
1676,BBVV - Inscripción y Reconocimiento de Entidades de Bomberos Voluntarios,Ministerio de Seguridad Nacional,2018-01-09,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1676,"Mi argentina,AFIP"
1677,Régimen de Importación Temporaria – Certificado de Tipificación de Zona Franca,Ministerio de Economía,2018-01-10,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1677,"Mi argentina,AFIP"
1678,Programa de Apoyos Técnicos para Personas con Discapacidad,Ministerio de Salud,2018-01-11,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1678,"DNI,Mi argentina,ANSES,AFIP"
1679,Solicitud de Saldo Técnico IVA para Fabricantes de Bienes de Capital,Ministerio de Economía,2018-01-11,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1679,"Mi argentina,AFIP"
1683,Contrato de Exportación Llave en mano,Ministerio de Economía,2018-01-15,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1683,"Mi argentina,AFIP"
1684,Denuncias a Prestadores de Servicios para Personas con Discapacidad,Ministerio de Salud,2018-01-17,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1684,"Mi argentina,AFIP"
1686,Certificaciones – Consultas Legales,Ministerio de Economía,2018-01-17,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1686,"Mi argentina,AFIP"
1688,Informe circunstanciado del resultado técnico de las operaciones,Ministerio de Economía,2018-01-17,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1688,"Mi argentina,AFIP"
1689,Solicitud de Aprobación de Redeterminaciones de obra ante ADIF,Ministerio de Economía,2018-01-17,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1689,"Mi argentina,AFIP"
1691,Consultas y requerimientos en materia de desarrollo sostenible de la industria,Ministerio de Economía,2018-01-22,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1691,"Mi argentina,AFIP"
1692,"Inscripción Registro de Astilleros, Talleres y Estudios de Ing. Naval",Ministerio de Economía,2018-01-23,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1692,"Mi argentina,AFIP"
1693,"Actualización - Registro Astilleros, Talleres y Estudios de Ing. Naval",Ministerio de Economía,2018-01-24,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1693,"Mi argentina,AFIP"
1696,Productores en Emergencia Agropecuaria (RUPE),Ministerio de Economía,2018-01-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1696,"Mi argentina,AFIP"
1697,Presentaciones o consultas sobre reclamos de consumo,Ministerio de Economía,2018-01-31,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1697,"Mi argentina,AFIP"
1699,Exportación de Sustancias Sujetas a Control Especial (Para Precursores Químicos),Ministerio de Salud,2018-02-01,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1699,"Mi argentina,AFIP"
1700,Actualización del registro de proveedores adheridos al SNAC,Ministerio de Economía,2018-02-02,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1700,"Mi argentina,AFIP"
1701,Inscripción al registro de proveedores adheridos al SNAC,Ministerio de Economía,2018-02-02,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1701,"Mi argentina,AFIP"
1702,Rectificativa Importación de Especialidades Medicinales,Ministerio de Salud,2018-02-02,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1702,"Mi argentina,AFIP"
1703,Rectificativa Importación de Especialidades Medicinales con cadena de frío,Ministerio de Salud,2018-02-02,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1703,"Mi argentina,AFIP"
1704,Registro de Cámaras Empresariales adheridas al SNAC – Actualización,Ministerio de Economía,2018-02-05,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1704,"Mi argentina,AFIP"
1705,Registro de Cámaras Empresariales adheridas al SNAC – Inscripción,Ministerio de Economía,2018-02-05,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1705,"Mi argentina,AFIP"
1707,SGR - Autorizaciones de fideicomisos con afectación específica,Ministerio de Economía,2018-02-06,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1707,"Mi argentina,AFIP"
1709,SGR - Consultas Varias,Ministerio de Economía,2018-02-06,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1709,"Mi argentina,AFIP"
1711,SGR - Disolución y Liquidación,Ministerio de Economía,2018-02-06,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1711,"Mi argentina,AFIP"
1712,SGR – Estados Contables,Ministerio de Economía,2018-02-06,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1712,"Mi argentina,AFIP"
1714,SGR - Fusión/ Escisión,Ministerio de Economía,2018-02-06,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1714,"Mi argentina,AFIP"
1715,SGR - Informe especial de auditoria externa,Ministerio de Economía,2018-02-06,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1715,"Mi argentina,AFIP"
1716,SGR - Órganos Sociales,Ministerio de Economía,2018-02-06,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1716,"Mi argentina,AFIP"
1717,SGR - Reformas de Estatuto,Ministerio de Economía,2018-02-06,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=1717,"Mi argentina,AFIP"
